heldout_substrate_family,poster_axis,stage,scenario,outer_fold,model_family,model,representation,curriculum,seed,observation_uid,true_label,predicted_label,prediction_confidence,test_class_supported,correct,instrument,sensor_family,substrate_family,source_substrate,target_analyte,localized_case
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,nearest_centroid,derivative_1,none,2026,poster_row_0168,4np,pyridine,1.0,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,nearest_centroid,derivative_1,none,2026,poster_row_0169,4np,4np,1.0,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,nearest_centroid,derivative_1,none,2026,poster_row_0170,4np,4np,1.0,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,nearest_centroid,derivative_1,none,2026,poster_row_0171,4np,4np,1.0,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,nearest_centroid,derivative_1,none,2026,poster_row_0172,4np,4np,1.0,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,nearest_centroid,derivative_1,none,2026,poster_row_0173,4np,4np,1.0,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,nearest_centroid,derivative_1,none,2026,poster_row_0174,4np,4np,1.0,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0150,4np,benzenethiol,0.8452889983854522,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0151,4np,benzenethiol,0.4132425395254732,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0152,4np,benzenethiol,0.5530073602909388,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0153,4np,benzenethiol,0.8085135834772869,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0154,4np,benzenethiol,0.7441280847255587,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0155,4np,benzenethiol,0.8159577304850663,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0156,4np,benzenethiol,0.5331157247363015,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0157,4np,benzenethiol,0.6477437935457903,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0158,4np,benzenethiol,0.7812117509350865,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0159,4np,benzenethiol,0.6593811966928808,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0160,4np,pyridine,0.3769484347949102,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0161,4np,benzenethiol,0.5969983121803857,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0162,4np,benzenethiol,0.5411146134196241,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0163,4np,benzenethiol,0.46322953552946944,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0164,4np,4np,0.4622788112888824,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0165,4np,benzenethiol,0.4103699636235256,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0166,4np,4np,0.4358934747120553,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0167,4np,benzenethiol,0.8394476339381737,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0168,4np,pyridine,0.46666519595865913,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0169,4np,pyridine,0.36304197354654594,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0170,4np,benzenethiol,0.561075321147419,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0171,4np,4np,0.4134168374198542,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0172,4np,benzenethiol,0.5084704638586984,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0173,4np,benzenethiol,0.7984582562656145,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,pca_logistic,derivative_1,none,2026,poster_row_0174,4np,benzenethiol,0.4739389225043454,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0150,4np,benzenethiol,2.1555275059622674,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0151,4np,pyridine,2.120041189396612,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0152,4np,benzenethiol,2.1081085552284224,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0153,4np,pyridine,2.126463253707788,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0154,4np,benzenethiol,2.1728172936743375,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0155,4np,benzenethiol,2.1667679365498005,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0156,4np,pyridine,2.1080939635497455,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0157,4np,benzenethiol,2.1080424941526488,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0158,4np,pyridine,2.1717663422815545,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0159,4np,benzenethiol,2.10762479916351,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0160,4np,pyridine,2.1026156946671133,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0161,4np,benzenethiol,2.0676065769479814,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0162,4np,benzenethiol,2.1324230771802313,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0163,4np,benzenethiol,2.11420242782329,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0164,4np,benzenethiol,2.0951694607880755,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0165,4np,pyridine,2.129555304657955,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0166,4np,pyridine,2.1481630299672188,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0167,4np,benzenethiol,2.16289094313547,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0168,4np,pyridine,2.1474817411304974,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0169,4np,pyridine,2.0962205068815467,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0170,4np,benzenethiol,2.131750206545556,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0171,4np,pyridine,2.0944509783466665,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0172,4np,pyridine,2.119999979399157,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0173,4np,pyridine,2.164277764667223,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,classical,linear_svm,derivative_1,none,2026,poster_row_0174,4np,benzenethiol,2.078170778621396,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0150,4np,benzenethiol,-0.5102151036262512,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0151,4np,benzenethiol,-0.5640183687210083,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0152,4np,benzenethiol,-0.5528689622879028,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0153,4np,benzenethiol,-0.483433336019516,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0154,4np,benzenethiol,-0.3619414269924164,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0155,4np,benzenethiol,-0.4967799782752991,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0156,4np,benzenethiol,-0.504608690738678,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0157,4np,4np,-0.5159053206443787,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0158,4np,benzenethiol,-0.5061237215995789,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0159,4np,benzenethiol,-0.5101774334907532,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0160,4np,4np,-0.570881187915802,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0161,4np,benzenethiol,-0.5727550387382507,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0162,4np,4np,-0.5502853393554688,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0163,4np,4np,-0.45992928743362427,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0164,4np,4np,-0.4569924473762512,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0165,4np,4np,-0.584538996219635,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0166,4np,4np,-0.6246253252029419,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0167,4np,benzenethiol,-0.5060572028160095,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0168,4np,benzenethiol,-0.4853065013885498,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0169,4np,benzenethiol,-0.5822880864143372,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0170,4np,4np,-0.5336010456085205,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0171,4np,benzenethiol,-0.6027079224586487,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0172,4np,benzenethiol,-0.5912479162216187,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0173,4np,benzenethiol,-0.5520591735839844,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,1729,poster_row_0174,4np,benzenethiol,-0.529781699180603,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0150,4np,benzenethiol,-0.17792505025863647,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0151,4np,4np,-0.32287153601646423,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0152,4np,benzenethiol,-0.24668337404727936,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0153,4np,benzenethiol,-0.23906706273555756,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0154,4np,benzenethiol,-0.20703278481960297,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0155,4np,benzenethiol,-0.15711632370948792,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0156,4np,benzenethiol,-0.3498140871524811,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0157,4np,benzenethiol,-0.2554849684238434,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0158,4np,benzenethiol,-0.3244566023349762,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0159,4np,benzenethiol,-0.2860775589942932,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0160,4np,4np,-0.329162061214447,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0161,4np,benzenethiol,-0.29882651567459106,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0162,4np,benzenethiol,-0.26576563715934753,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0163,4np,4np,-0.31943997740745544,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0164,4np,4np,-0.31357377767562866,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0165,4np,4np,-0.3007090985774994,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0166,4np,4np,-0.32018670439720154,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0167,4np,benzenethiol,-0.17163805663585663,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0168,4np,benzenethiol,-0.31497398018836975,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0169,4np,4np,-0.30514952540397644,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0170,4np,benzenethiol,-0.27241137623786926,True,False,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
Ag,400-1800_common,poster,poster_holdout_Ag,,siamese,deterministic_edge_triplet,derivative_1,triplet,2718,poster_row_0171,4np,4np,-0.3236386477947235,True,True,,,Ag,AgNP,4np,heldout_Ag__AgNP_source__4np
