beta,configuration,epoch,inner_fold,kl_schedule,outer_fold,representation,run_identifier,run_seed,stage,subset,train_kl_normalized,train_kl_unnormalized,train_loss,train_reconstruction_loss,validation_kl_normalized,validation_kl_unnormalized,validation_loss,validation_reconstruction_loss
1.0,c8x16_z64_spectral_composite_beta1_constant,89,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.004711067497,6.600205562782,0.024659135526,0.019948068557,0.004900851084,6.866092369336,0.024868541311,0.019967690251
1.0,c8x16_z64_spectral_composite_beta1_constant,90,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.00473545155,6.634367621837,0.024936241353,0.020200790187,0.005031228272,7.048750809261,0.024890579064,0.019859351359
1.0,c8x16_z64_spectral_composite_beta1_constant,91,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.00487594587,6.83120016378,0.024919027086,0.020043081049,0.005165969987,7.237523952452,0.024757666936,0.01959169739
1.0,c8x16_z64_spectral_composite_beta1_constant,92,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.00493296601,6.911085379751,0.025058491315,0.020125525155,0.00512317093,7.177562473201,0.024931186575,0.019808015997
1.0,c8x16_z64_spectral_composite_beta1_constant,93,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.004701959398,6.587445116439,0.024817628368,0.020115669182,0.004879434106,6.83608718279,0.024832110915,0.019952677096
1.0,c8x16_z64_spectral_composite_beta1_constant,94,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.004872463235,6.826320991622,0.025113455528,0.020240992272,0.00531150568,7.441419457187,0.024710995638,0.019399489628
1.0,c8x16_z64_spectral_composite_beta1_constant,95,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.004905716109,6.872908268609,0.024724133122,0.019818417212,0.005083839949,7.122459768247,0.024808021857,0.019724181329
1.0,c8x16_z64_spectral_composite_beta1_constant,96,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.004753973234,6.660316500307,0.024388603211,0.019634629958,0.004900010045,6.864914072662,0.02476620959,0.01986619982
1.0,c8x16_z64_spectral_composite_beta1_constant,97,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.004665713686,6.53666487427,0.024543351785,0.019877637971,0.005070952278,7.104404140921,0.024885236027,0.019814284628
1.0,c8x16_z64_spectral_composite_beta1_constant,98,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.004732303076,6.629956609985,0.024518432085,0.019786129197,0.00482213512,6.755811302602,0.024805162352,0.019983026629
1.0,c8x16_z64_spectral_composite_beta1_constant,99,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.004722220792,6.615831330212,0.024470267322,0.01974804654,0.005018904926,7.031485801985,0.024722910776,0.019704005767
1.0,c8x16_z64_spectral_composite_beta1_constant,100,1,constant,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_constant,988169711,vae_search_core,strict_core,0.004802421056,6.728191900121,0.024472452287,0.019670031356,0.004955544377,6.942717672396,0.02463842246,0.019682878221
0.05,c8x16_z64_spectral_composite_beta1_linear_warmup_20,1,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.007122242002,9.978261044151,0.083171509082,0.082815397108,0.027551439661,38.599566964542,0.108787985972,0.081236547532
0.1,c8x16_z64_spectral_composite_beta1_linear_warmup_20,2,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.05230508017,73.27941731799,0.069077125216,0.063846614965,0.084316748784,118.127765046448,0.135607911008,0.051291161913
0.15,c8x16_z64_spectral_composite_beta1_linear_warmup_20,3,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.057737827553,80.890696401411,0.054466024248,0.045805350039,0.02248283989,31.498458685995,0.066053158345,0.043570318831
0.2,c8x16_z64_spectral_composite_beta1_linear_warmup_20,4,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.019229175977,26.940075544109,0.041237396062,0.037391561292,0.021486670857,30.102825870033,0.056459745251,0.034973073657
0.25,c8x16_z64_spectral_composite_beta1_linear_warmup_20,5,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.0155283683,21.755243988248,0.037890816938,0.034008724765,0.01299875746,18.211259200793,0.048323745738,0.035324987932
0.3,c8x16_z64_spectral_composite_beta1_linear_warmup_20,6,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.010503989486,14.716089269791,0.037071469119,0.033920272607,0.006994653145,9.799509056476,0.042426658559,0.035432005536
0.35,c8x16_z64_spectral_composite_beta1_linear_warmup_20,7,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.006606293712,9.25541749093,0.036125727927,0.033813525208,0.006352427934,8.899751534983,0.040968980671,0.034616553796
0.4,c8x16_z64_spectral_composite_beta1_linear_warmup_20,8,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.005475982052,7.67185085434,0.035809790452,0.033619397307,0.006170294267,8.644582267569,0.040495322062,0.034325026758
0.45,c8x16_z64_spectral_composite_beta1_linear_warmup_20,9,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.005066118213,7.097631616936,0.035535281478,0.033255528339,0.00495479257,6.941664391205,0.039155033769,0.034200240866
0.5,c8x16_z64_spectral_composite_beta1_linear_warmup_20,10,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004359126286,6.107135927248,0.03514445087,0.032964887185,0.004676545863,6.551840754116,0.038596794103,0.033920246951
0.55,c8x16_z64_spectral_composite_beta1_linear_warmup_20,11,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004271684152,5.984629496313,0.034856491482,0.032507065106,0.004535089024,6.353659721984,0.037844387173,0.033309297339
0.6,c8x16_z64_spectral_composite_beta1_linear_warmup_20,12,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004281689112,5.998646445552,0.034385059834,0.031816045787,0.005138532855,7.199084530358,0.037705316514,0.032566783183
0.65,c8x16_z64_spectral_composite_beta1_linear_warmup_20,13,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004016515857,5.627138715041,0.034325412668,0.031714676655,0.00495519128,6.942222983897,0.036404733898,0.031449541637
0.7,c8x16_z64_spectral_composite_beta1_linear_warmup_20,14,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004281955957,5.999020296451,0.033257931058,0.030260562267,0.004893588289,6.855917193309,0.034816751898,0.029923164481
0.75,c8x16_z64_spectral_composite_beta1_linear_warmup_20,15,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004745239141,6.64808003592,0.033165043493,0.029606114614,0.005697982289,7.982873187346,0.033862497658,0.028164515084
0.8,c8x16_z64_spectral_composite_beta1_linear_warmup_20,16,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004913738138,6.884147131542,0.032373910115,0.028442919812,0.005902533918,8.269450019388,0.0328029026,0.026900367404
0.85,c8x16_z64_spectral_composite_beta1_linear_warmup_20,17,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.005215989301,7.3076010107,0.031837084947,0.027403493977,0.005388030154,7.548630245593,0.031454850786,0.026066821882
0.9,c8x16_z64_spectral_composite_beta1_linear_warmup_20,18,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004726574918,6.621931460425,0.031259714443,0.027005797402,0.005336898578,7.476994907155,0.030566840707,0.025229942727
0.95,c8x16_z64_spectral_composite_beta1_linear_warmup_20,19,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004924851552,6.899717024489,0.030952970975,0.026274362063,0.005534030093,7.753176160219,0.029864058853,0.024330029436
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,20,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004608879734,6.457040506717,0.030514694982,0.025905815441,0.004748630577,6.652831438209,0.02934668595,0.024598056122
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,21,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004251262853,5.956019257575,0.03020650751,0.025955244517,0.005323088739,7.457647323608,0.029067605609,0.023744516873
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,22,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004722391269,6.61607016751,0.029793166945,0.025070775589,0.005358103232,7.506702627454,0.029066896708,0.02370879389
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,23,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004503687682,6.309666442079,0.029572135472,0.025068447587,0.004675563493,6.550464453817,0.028343835736,0.023668272546
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,24,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004300577312,6.02510881424,0.030003894791,0.025703317617,0.005444156135,7.627262744583,0.028308946702,0.022864791291
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,25,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.00524312181,7.345613655291,0.029429954969,0.02418683282,0.005423806558,7.598752987485,0.028259072015,0.02283526644
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,26,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004879829586,6.836641249564,0.029439909678,0.024560080062,0.005676216625,7.952379491149,0.027999507874,0.022323290857
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,27,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.005300829883,7.42646266615,0.029215110946,0.023914281042,0.00528935036,7.410379854571,0.027544821933,0.022255472025
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,28,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004794749438,6.717443962837,0.028911110246,0.024116360626,0.005261845666,7.371845778297,0.027657356708,0.022395510477
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,29,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004861191076,6.810528697069,0.028595477327,0.023734286123,0.005158416043,7.226940876296,0.02728771974,0.022129304097
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,30,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004771380772,6.684704462247,0.027927006974,0.023155625641,0.005005404765,7.01257207614,0.027209451046,0.022204046349
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,31,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.00466105041,6.530131624016,0.027937224109,0.023276174033,0.005420326238,7.593877059071,0.027325346784,0.021905019801
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,32,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004975860072,6.971179960837,0.027785575497,0.022809715735,0.00514665581,7.210464790088,0.027342034238,0.022195378365
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,33,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004631919994,6.489319912284,0.028227307119,0.02359538709,0.005306127944,7.433885249771,0.026581359072,0.021275230206
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,34,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.005013646281,7.024118439312,0.027558245962,0.022544599806,0.005216695786,7.308590796815,0.026729047565,0.021512351742
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,35,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004794213155,6.716692629944,0.027968975811,0.023174762334,0.005402641508,7.569100752598,0.026527493316,0.021124851413
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,36,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.005267978544,7.380437939451,0.027365124565,0.022097146077,0.005288080845,7.408601263992,0.026621884283,0.021333803884
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,37,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004654130625,6.520437005484,0.027143684404,0.022489553792,0.004649143993,6.513450734756,0.026741775488,0.022092631071
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,38,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004689147778,6.569496037227,0.027436236023,0.022747088255,0.005546624822,7.770821375005,0.026320638808,0.02077401467
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,39,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.005265150659,7.376476073859,0.027326155196,0.022061004528,0.005281908518,7.399953834149,0.025871846715,0.020589938309
1.0,c8x16_z64_spectral_composite_beta1_linear_warmup_20,40,1,linear_warmup_20,0,arpls_minmax,strict_core__o0__i1__arpls_minmax__c8x16_z64_spectral_composite_beta1_linear_warmup_20,1341959408,vae_search_core,strict_core,0.004788082534,6.708103630351,0.026935526755,0.02214744409,0.005188326843,7.268845906779,0.025608583706,0.020420256846
