identifier,architecture,latent_dimension,reconstruction_loss,beta_target,optimizer_policy,maximum_epoch,learning_rate,weight_decay,batch_size,gradient_clip_norm,kl_normalization_divisor,plateau_factor,plateau_patience,plateau_threshold,minimum_learning_rate,checkpoint_epoch,representation,model_family,run_seed,n_train,n_validation,parameter_count,state_sha256,raw_target_balanced_accuracy,latent_target_balanced_accuracy,latent_target_macro_f1_supported,latent_target_macro_f1_union,corrupted_target_balanced_accuracy,corrupted_prediction_agreement,corrupted_latent_cosine_drift,raw_instrument_probe_increment,latent_instrument_probe_increment,instrument_probe_increment_delta,raw_sensor_probe_increment,latent_sensor_probe_increment,sensor_probe_increment_delta,raw_same_master_cross_instrument_distance,latent_same_master_cross_instrument_distance,same_master_distance_delta,latent_different_target_cross_instrument_distance,latent_cross_instrument_separation_margin,vae_kl_unnormalized_per_observation,vae_kl_normalized,vae_mean_kl_per_latent_dimension,vae_median_kl_per_latent_dimension,vae_max_kl_per_latent_dimension,vae_active_units_var_mu_gt_0_01,vae_dimensions_mean_kl_gt_0_01,vae_posterior_mean_absolute_mu,vae_posterior_mean_log_variance,vae_posterior_sample_reconstruction_variability,clean_reconstruction_mse,clean_reconstruction_smooth_l1,clean_reconstruction_spectral_angle,clean_reconstruction_median_row_correlation,clean_reconstruction_first_derivative_mae,clean_repeatable_peak_recall,clean_median_peak_shift_cm1,clean_median_absolute_relative_peak_width_change,clean_median_absolute_peak_prominence_change,corrupted_reconstruction_mse,corrupted_reconstruction_smooth_l1,corrupted_reconstruction_spectral_angle,corrupted_reconstruction_median_row_correlation,corrupted_reconstruction_first_derivative_mae,corrupted_repeatable_peak_recall,corrupted_median_peak_shift_cm1,corrupted_median_absolute_relative_peak_width_change,corrupted_median_absolute_peak_prominence_change,stage,subset,outer_fold,inner_fold
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,73431297,361,120,1082353,821b2dfb1d258aabbe19a7884eab2842fd6e1f9368c01d05a95c0db60e543bc2,0.7611263736263736,0.7547008547008547,0.7533128056670273,0.7533128056670273,0.6440323565323566,0.7666666666666667,0.1756463050842285,0.5892857142857142,0.54375,-0.0455357142857142,0.4175784157363104,0.4185475051264525,0.0009690893901421,0.6775316464734245,0.7613259359047964,0.0837942894313719,1.0514130121929144,0.290087076288118,6.876914293620941,0.0049085755129342,0.1074517858378272,0.0022807742193049,1.860704462615804,7,7,0.1209187989373371,-0.2174673445832025,0.0307354480028152,0.0069595158056722,0.0034797579028361,0.0776731260518683,0.9385068851663024,0.0179335455439478,0.4561965811965812,2.0,0.3456477399498265,0.058108752593398,0.0178857156089055,0.0089428578044527,0.1146572920688578,0.8947807746669512,0.01838038957857,0.4423076923076923,2.0,0.2991482229687209,0.078801542520523,stage_1_convergence,strict_core,2,3
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,539537805,357,124,1082353,f74f80fe8d048a38beb6861b75ce55ad549826499580ec69f01255ec04f66713,0.6738343110523562,0.7135352116555124,0.7066559330106129,0.7066559330106129,0.5997933248873099,0.6774193548387096,0.1476248502731323,0.6168650793650794,0.5749338624338625,-0.0419312169312169,0.3668720821661999,0.4195704948646125,0.0526984126984125,0.6494197382483371,0.6873691611511763,0.0379494229028392,1.0546217940675844,0.3672526329164081,6.210685906048132,0.0044330377630607,0.097041967282002,0.0026543096038399,1.3929774551539746,7,7,0.1180759289068161,-0.2052143620993826,0.0353245064616203,0.0068896584537136,0.0034448292268568,0.0761236020496107,0.9227408019027348,0.0200121852264285,0.4096069868995633,2.0,0.3131236468989117,0.0809943750500679,0.0144782654073324,0.0072391327036662,0.1058677831089205,0.8887284985298196,0.0203652017547313,0.3729257641921397,2.0,0.3183471059877646,0.0806989930570125,stage_1_convergence,strict_core,2,4
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,148731947,360,118,1082353,bc7045ae77324f07d8463327f0d92001ed5461efdcbbee4eca27272e3a3beb85,0.739047619047619,0.7542857142857143,0.7492439570687516,0.7492439570687516,0.6399999999999999,0.7033898305084746,0.1654975414276123,0.6658944658944659,0.603989703989704,-0.0619047619047619,0.5538461538461539,0.5135198135198136,-0.0403263403263403,0.6442009991958362,0.7589291598366088,0.1147281606407726,1.0445422014940011,0.2856130416573925,6.631175317275639,0.0047331729602252,0.1036121143324318,0.0019421577072745,1.7177664952412646,7,7,0.1200431466692401,-0.2034915471618504,0.0315933115780353,0.0057326060534728,0.0028663030267364,0.0748062043706003,0.9263056666936388,0.0177900287221022,0.5208333333333334,2.0,0.2820005421046202,0.0648620259016752,0.017306282841704,0.008653141420852,0.1182250509925248,0.8567277699012085,0.0183663791706549,0.5012254901960784,2.0,0.4518741077388005,0.0779210114851594,stage_1_convergence,strict_core,3,0
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,769215076,359,119,1082353,6f45f51a62aa43fd35e947b9b1c927fb9e7efa63fe3ff9df697c356b91ae8d74,0.6676499089338253,0.7205373682653838,0.7139527559884823,0.7139527559884823,0.6170138078114542,0.7647058823529411,0.1586543321609497,0.5770270270270269,0.6108108108108108,0.0337837837837838,0.4093059446000623,0.3807345160286336,-0.0285714285714286,0.6707542637983958,0.7971965633199206,0.1264422995215248,1.0807674358363693,0.2835708725164486,6.538238625308171,0.0046668369916546,0.1021599785204402,0.0024939894688686,1.7042319551589815,7,7,0.1194499655324343,-0.209717166216687,0.0315747112035751,0.0058852268152257,0.0029426134076128,0.0771367077210276,0.9387958609572044,0.0163251696482972,0.4539249146757679,2.0,0.2563640569377499,0.0642842232482507,0.0150438974613183,0.0075219487306591,0.1143063274130127,0.890649019398517,0.0168415950342803,0.4436860068259385,2.0,0.2972241548981278,0.0696677658706903,stage_1_convergence,strict_core,3,1
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1624325271,361,117,1082353,80bcf7af4fc83182132088398487770e4fd180707f09e00b16e5990272c76d84,0.7544501133786847,0.7613378684807256,0.7218784961808218,0.7218784961808218,0.675453514739229,0.6923076923076923,0.1296935379505157,0.6052248677248677,0.5628968253968254,-0.0423280423280423,0.4854700854700853,0.4995726495726495,0.0141025641025641,0.7343894507846789,0.7990932894244074,0.0647038386397285,1.0087505188267256,0.2096572294023182,6.500418811283384,0.0046398421208303,0.1015690439263029,0.0024123896423151,1.7537212640143045,7,7,0.1197941024863768,-0.2023768444409137,0.0335665307939052,0.0076060491907755,0.0038030245953877,0.0787475854739659,0.925667251288297,0.0228820907987525,0.3394562821454812,2.0,0.3851872250560837,0.0797620639204979,0.0144819082476496,0.0072409541238248,0.1048144636979829,0.8855595387817439,0.0232139497293313,0.3247612049963262,2.0,0.5037363018004899,0.0848348662257194,stage_1_convergence,strict_core,3,2
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1998784826,354,124,1082353,494bb517317f2b6a5dd050e8ba0ff51523c5a7864dafedd664f58d3ce83299d3,0.6226429168158492,0.6876583629403179,0.6837585034013607,0.6837585034013607,0.5423592176411726,0.7258064516129032,0.1335280835628509,0.6430555555555556,0.5611111111111111,-0.0819444444444444,0.4056956115779645,0.385172735760971,-0.0205228758169935,0.6494197382483371,0.707669496259024,0.0582497580106868,1.0658441114005894,0.3581746151415654,6.323495008940342,0.0045135581791151,0.0988046095146928,0.0027174041931327,1.6358922687974762,12,7,0.124885865988126,-0.2026678358153834,0.0325702913105487,0.0072188171932344,0.0036094085966172,0.0781821209107208,0.9202069278338652,0.0199771920784819,0.4192139737991266,2.0,0.3734090148351107,0.0758879631757736,0.0148626596652972,0.0074313298326486,0.1089142783526721,0.8915369535082718,0.0202879245199665,0.3895196506550218,2.0,0.408604108995285,0.0845862829592078,stage_1_convergence,strict_core,3,4
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1587238163,356,118,1082353,0ac6814957df7a585866741f1953bcdf5df801476bfa55af7aebfa597ee4e501,0.7471428571428572,0.7595238095238096,0.738204679627965,0.738204679627965,0.5742857142857142,0.6610169491525424,0.1368441730737686,0.5978764478764479,0.5235521235521235,-0.0743243243243243,0.521911421911422,0.5384615384615385,0.0165501165501165,0.6442009991958362,0.7506883606439879,0.1064873614481517,1.0490957997306192,0.2984074390866312,6.499519565701245,0.0046392002610287,0.1015549932140819,0.0033460336011014,1.7749030066721003,8,7,0.1247987143629211,-0.2155479567763712,0.0313361808657646,0.0055661207850572,0.0027830603925286,0.0742731362286457,0.9235175818095178,0.0177345611255841,0.5367647058823529,2.0,0.3088905621202717,0.0581844146581715,0.0143727518373618,0.0071863759186809,0.1064167417085885,0.894838858212301,0.0181844708827827,0.5208333333333334,2.0,0.4943770703452901,0.0764765664935112,stage_1_convergence,strict_core,4,0
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,1592696039,355,119,1082353,e5e32167f4a809c7715ad5d75b3950c809b7e3d165c57db738e9aff3432bc47f,0.6615163685611545,0.6804863478572207,0.6602211410880141,0.6602211410880141,0.4973450707514127,0.680672268907563,0.1595477312803268,0.6049549549549549,0.5475225225225224,-0.0574324324324324,0.4468253968253968,0.4082010582010582,-0.0386243386243385,0.6707542637983958,0.7983475343514514,0.1275932705530557,1.06665714887557,0.2683096145241186,6.559415541210478,0.0046819525633193,0.1024908678314137,0.0026617113776023,1.6670501384597805,8,8,0.1226713963131378,-0.2193096803193781,0.0312674045562744,0.0056853888746163,0.0028426944373081,0.0765368340642512,0.936325476012872,0.0163115600332357,0.4391353811149033,2.0,0.2369027859413212,0.055388743057847,0.0144267058454704,0.0072133529227352,0.111916742892429,0.9060459591477896,0.016821598043176,0.4414106939704209,2.0,0.3056377286525186,0.0781409488990902,stage_1_convergence,strict_core,4,1
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,346496217,357,117,1082353,9fd07f6883950e1090649c383b7482f836585e40fbd43842d18387eaaccf7f89,0.7395691609977323,0.7378684807256236,0.6990532198732721,0.6990532198732721,0.5495748299319728,0.6239316239316239,0.1493075788021087,0.5828152557319224,0.5237874779541445,-0.0590277777777779,0.5168915879442197,0.5141250562303192,-0.0027665317139005,0.7343894507846789,0.7841071632415806,0.0497177124569017,1.010780480497706,0.2266733172561255,6.7984019427203455,0.0048525352910209,0.1062250303550053,0.0027652520038598,1.8980145436731195,8,8,0.1301025521319656,-0.2145737025424528,0.0333797261118888,0.007436610802012,0.003718305401006,0.0779595963879946,0.9175748117199856,0.0228739706992387,0.3299044819985305,2.0,0.3725423677295267,0.0811937451362609,0.01538385362314,0.00769192681157,0.1032035626192063,0.8753263201233269,0.0232459709439499,0.2990448199853049,2.0,0.5358712570109846,0.0810725963674485,stage_1_convergence,strict_core,4,2
base_maxpool__z64__spectral_composite__beta1p0__constant_lr__e500,base_maxpool,64,spectral_composite,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,48538264,354,120,1082353,c4e37fa54cc3fdee2ad8991f93beb40645efa735e8ac3f35571dc07164790dad,0.6693528693528693,0.637973137973138,0.6334171140602113,0.6334171140602113,0.6377289377289378,0.6666666666666666,0.1483082622289657,0.5486607142857143,0.5585565476190477,0.0098958333333334,0.4050265816055289,0.4246996278575224,0.0196730462519935,0.6775316464734245,0.751577104096646,0.0740454576232215,1.0518622705624598,0.3002851664658138,7.142079857951802,0.0050978442954688,0.1115949977804969,0.0023704936743928,1.760938564092856,7,7,0.1268321352156969,-0.2153562827085844,0.0299665722995996,0.0072069971345018,0.0036034985672509,0.0796279262438126,0.9345831731728818,0.0181082157659827,0.4551282051282051,2.0,0.3071687155128206,0.064272865653038,0.0166866930671733,0.0083433465335866,0.1153320946492032,0.8773798224602783,0.018491626776261,0.4316239316239316,2.0,0.3305411048164605,0.0703256521373987,stage_1_convergence,strict_core,4,3
base_maxpool__z64__peak_multiscale__beta1p0__constant_lr__e500,base_maxpool,64,peak_multiscale,1.0,constant_lr,500,0.001,1e-05,64,5.0,1401,0.5,20,1e-05,1e-05,500,arpls_minmax,vae_adequacy,584382273,361,119,1082353,c7bb2b68c613edb914512cd0cf6ca5f33d70a96484ec8c15ad22558496300cf7,0.6784552608228646,0.6679826507261943,0.6716085382612791,0.6716085382612791,0.6009818801662543,0.7478991596638656,0.14952759444713593,0.5927927927927928,0.5269948519948521,-0.06579794079794077,0.42513227513227514,0.3910052910052909,-0.03412698412698423,0.6707542637983958,0.7944934618088507,0.12373919801045496,1.0627047364931548,0.26821127468430406,7.357499900570221,0.005251605924746767,0.11496093594640974,0.003426178864241658,1.6339560053373154,8,7,0.1321771729580109,-0.24174545918656387,0.029174361377954483,0.0053565112859874425,0.0026782556429937212,0.07396111604804179,0.9439411093394728,0.016109506730903583,0.45620022753128553,2.0,0.2540623441302837,0.06036944512743503,0.011291526936394148,0.005645763468197074,0.10829204684692688,0.9086115591494365,0.016514724720229447,0.44141069397042093,2.0,0.24550448561015112,0.06343670497881249,stage_2_loss,strict_core,0,1
